Author	Sentence
Paul	Saying, Surely blessing I will bless thee, and multiplying I will multiply thee.
Paul	And so, after he had patiently endured, he obtained the promise.
Paul	For men verily swear by the greater: and an oath for confirmation [is] to them an end of all strife.
Paul	Wherein God, willing more abundantly to shew unto the heirs of promise the immutability of his counsel, confirmed [it] by an oath:
Paul	That by two immutable things, in which [it was] impossible for God to lie, we might have a strong consolation, who have fled for refuge to lay hold upon the hope set before us:
Paul	Which [hope] we have as an anchor of the soul, both sure and stedfast, and which entereth into that within the veil;
Paul	Whither the forerunner is for us entered, [even] Jesus, made an high priest for ever after the order of Melchisedec.
Paul	For this Melchisedec, king of Salem, priest of the most high God, who met Abraham returning from the slaughter of the kings, and blessed him;
Paul	To whom also Abraham gave a tenth part of all; first being by interpretation King of righteousness, and after that also King of Salem, which is, King of peace;
Paul	Without father, without mother, without descent, having neither beginning of days, nor end of life; but made like unto the Son of God; abideth a priest continually.
Paul	Now consider how great this man [was], unto whom even the patriarch Abraham gave the tenth of the spoils.
Paul	And verily they that are of the sons of Levi, who receive the office of the priesthood, have a commandment to take tithes of the people according to the law, that is, of their brethren, though they come out of the loins of Abraham:
Paul	But he whose descent is not counted from them received tithes of Abraham, and blessed him that had the promises.
Paul	And without all contradiction the less is blessed of the better.
Paul	And here men that die receive tithes; but there he [receiveth them], of whom it is witnessed that he liveth.
Paul	And as I may so say, Levi also, who receiveth tithes, payed tithes in Abraham.
Paul	For he was yet in the loins of his father, when Melchisedec met him.
Paul	If therefore perfection were by the Levitical priesthood, (for under it the people received the law,) what further need [was there] that another priest should rise after the order of Melchisedec, and not be called after the order of Aaron?
Paul	For the priesthood being changed, there is made of necessity a change also of the law.
Paul	For he of whom these things are spoken pertaineth to another tribe, of which no man gave attendance at the altar.
Paul	For [it is] evident that our Lord sprang out of Juda; of which tribe Moses spake nothing concerning priesthood.
Paul	And it is yet far more evident: for that after the similitude of Melchisedec there ariseth another priest,
Paul	Who is made, not after the law of a carnal commandment, but after the power of an endless life.
Paul	For he testifieth, Thou [art] a priest for ever after the order of Melchisedec.
Paul	For there is verily a disannulling of the commandment going before for the weakness and unprofitableness thereof.
Paul	For the law made nothing perfect, but the bringing in of a better hope [did]; by the which we draw nigh unto God.
Paul	And inasmuch as not without an oath [he was made priest]:
Paul	(For those priests were made without an oath; but this with an oath by him that said unto him, The Lord sware and will not repent, Thou [art] a priest for ever after the order of Melchisedec:)
Paul	By so much was Jesus made a surety of a better testament.
Paul	And they truly were many priests, because they were not suffered to continue by reason of death:
Paul	But this [man], because he continueth ever, hath an unchangeable priesthood.
Paul	Wherefore he is able also to save them to the uttermost that come unto God by him, seeing he ever liveth to make intercession for them.
Paul	For such an high priest became us, [who is] holy, harmless, undefiled, separate from sinners, and made higher than the heavens;
Paul	Who needeth not daily, as those high priests, to offer up sacrifice, first for his own sins, and then for the people’s: for this he did once, when he offered up himself.
Paul	For the law maketh men high priests which have infirmity; but the word of the oath, which was since the law, [maketh] the Son, who is consecrated for evermore.
Paul	Now of the things which we have spoken [this is] the sum: We have such an high priest, who is set on the right hand of the throne of the Majesty in the heavens;
Paul	A minister of the sanctuary, and of the true tabernacle, which the Lord pitched, and not man.
Paul	For every high priest is ordained to offer gifts and sacrifices: wherefore [it is] of necessity that this man have somewhat also to offer.
Paul	For if he were on earth, he should not be a priest, seeing that there are priests that offer gifts according to the law:
Paul	Who serve unto the example and shadow of heavenly things, as Moses was admonished of God when he was about to make the tabernacle: for, See, saith he, [that] thou make all things according to the pattern shewed to thee in the mount.
Paul	But now hath he obtained a more excellent ministry, by how much also he is the mediator of a better covenant, which was established upon better promises.
Paul	For if that first [covenant] had been faultless, then should no place have been sought for the second.
Paul	For finding fault with them, he saith, Behold, the days come, saith the Lord, when I will make a new covenant with the house of Israel and with the house of Judah:
Paul	Not according to the covenant that I made with their fathers in the day when I took them by the hand to lead them out of the land of Egypt; because they continued not in my covenant, and I regarded them not, saith the Lord.
Paul	For this [is] the covenant that I will make with the house of Israel after those days, saith the Lord; I will put my laws into their mind, and write them in their hearts: and I will be to them a God, and they shall be to me a people:
Paul	And they shall not teach every man his neighbour, and every man his brother, saying, Know the Lord: for all shall know me, from the least to the greatest.
Paul	For I will be merciful to their unrighteousness, and their sins and their iniquities will I remember no more.
Paul	In that he saith, A new [covenant], he hath made the first old.
Paul	Now that which decayeth and waxeth old [is] ready to vanish away.
Paul	Then verily the first [covenant] had also ordinances of divine service, and a worldly sanctuary.
Paul	For there was a tabernacle made; the first, wherein [was] the candlestick, and the table, and the shewbread; which is called the sanctuary.
Paul	And after the second veil, the tabernacle which is called the Holiest of all;
Paul	Which had the golden censer, and the ark of the covenant overlaid round about with gold, wherein [was] the golden pot that had manna, and Aaron’s rod that budded, and the tables of the covenant;
Paul	And over it the cherubims of glory shadowing the mercyseat; of which we cannot now speak particularly.
Paul	Now when these things were thus ordained, the priests went always into the first tabernacle, accomplishing the service [of God].
Paul	But into the second [went] the high priest alone once every year, not without blood, which he offered for himself, and [for] the errors of the people:
Paul	The Holy Ghost this signifying, that the way into the holiest of all was not yet made manifest, while as the first tabernacle was yet standing:
Paul	Which [was] a figure for the time then present, in which were offered both gifts and sacrifices, that could not make him that did the service perfect, as pertaining to the conscience;
Paul	[Which stood] only in meats and drinks, and divers washings, and carnal ordinances, imposed [on them] until the time of reformation.
Paul	But Christ being come an high priest of good things to come, by a greater and more perfect tabernacle, not made with hands, that is to say, not of this building;
Paul	Neither by the blood of goats and calves, but by his own blood he entered in once into the holy place, having obtained eternal redemption [for us].
Paul	For if the blood of bulls and of goats, and the ashes of an heifer sprinkling the unclean, sanctifieth to the purifying of the flesh:
Paul	How much more shall the blood of Christ, who through the eternal Spirit offered himself without spot to God, purge your conscience from dead works to serve the living God?
Paul	And for this cause he is the mediator of the new testament, that by means of death, for the redemption of the transgressions [that were] under the first testament, they which are called might receive the promise of eternal inheritance.
Paul	For where a testament [is], there must also of necessity be the death of the testator.
Paul	For a testament [is] of force after men are dead: otherwise it is of no strength at all while the testator liveth.
Paul	Whereupon neither the first [testament] was dedicated without blood.
Paul	For when Moses had spoken every precept to all the people according to the law, he took the blood of calves and of goats, with water, and scarlet wool, and hyssop, and sprinkled both the book, and all the people,
Paul	Saying, This [is] the blood of the testament which God hath enjoined unto you.
Paul	Moreover he sprinkled with blood both the tabernacle, and all the vessels of the ministry.
Paul	And almost all things are by the law purged with blood; and without shedding of blood is no remission.
Paul	[It was] therefore necessary that the patterns of things in the heavens should be purified with these; but the heavenly things themselves with better sacrifices than these.
Paul	For Christ is not entered into the holy places made with hands, [which are] the figures of the true; but into heaven itself, now to appear in the presence of God for us:
Paul	Nor yet that he should offer himself often, as the high priest entereth into the holy place every year with blood of others;
Paul	For then must he often have suffered since the foundation of the world: but now once in the end of the world hath he appeared to put away sin by the sacrifice of himself.
Paul	And as it is appointed unto men once to die, but after this the judgment:
Paul	So Christ was once offered to bear the sins of many; and unto them that look for him shall he appear the second time without sin unto salvation.
Paul	For the law having a shadow of good things to come, [and] not the very image of the things, can never with those sacrifices which they offered year by year continually make the comers thereunto perfect.
Paul	For then would they not have ceased to be offered?
Paul	because that the worshippers once purged should have had no more conscience of sins.
Paul	But in those [sacrifices there is] a remembrance again [made] of sins every year.
Paul	For [it is] not possible that the blood of bulls and of goats should take away sins.
Paul	Wherefore when he cometh into the world, he saith, Sacrifice and offering thou wouldest not, but a body hast thou prepared me:
Paul	In burnt offerings and [sacrifices] for sin thou hast had no pleasure.
Paul	Then said I, Lo, I come (in the volume of the book it is written of me,) to do thy will, O God.
Paul	Above when he said, Sacrifice and offering and burnt offerings and [offering] for sin thou wouldest not, neither hadst pleasure [therein]; which are offered by the law;
Paul	Then said he, Lo, I come to do thy will, O God.
Paul	He taketh away the first, that he may establish the second.
Paul	By the which will we are sanctified through the offering of the body of Jesus Christ once [for all].
Paul	And every priest standeth daily ministering and offering oftentimes the same sacrifices, which can never take away sins:
Paul	But this man, after he had offered one sacrifice for sins for ever, sat down on the right hand of God;
Paul	From henceforth expecting till his enemies be made his footstool.
Paul	For by one offering he hath perfected for ever them that are sanctified.
Paul	[Whereof] the Holy Ghost also is a witness to us: for after that he had said before,
Paul	This [is] the covenant that I will make with them after those days, saith the Lord, I will put my laws into their hearts, and in their minds will I write them;
Paul	And their sins and iniquities will I remember no more.
Paul	Now where remission of these [is, there is] no more offering for sin.
Paul	Having therefore, brethren, boldness to enter into the holiest by the blood of Jesus,
Paul	By a new and living way, which he hath consecrated for us, through the veil, that is to say, his flesh;
Paul	And [having] an high priest over the house of God;
Paul	Let us draw near with a true heart in full assurance of faith, having our hearts sprinkled from an evil conscience, and our bodies washed with pure water.
Paul	Let us hold fast the profession of [our] faith without wavering; (for he [is] faithful that promised;)
Paul	And let us consider one another to provoke unto love and to good works:
Paul	Not forsaking the assembling of ourselves together, as the manner of some [is]; but exhorting [one another]: and so much the more, as ye see the day approaching.
Paul	For if we sin wilfully after that we have received the knowledge of the truth, there remaineth no more sacrifice for sins,
Paul	But a certain fearful looking for of judgment and fiery indignation, which shall devour the adversaries.
Paul	He that despised Moses’ law died without mercy under two or three witnesses:
Paul	Of how much sorer punishment, suppose ye, shall he be thought worthy, who hath trodden under foot the Son of God, and hath counted the blood of the covenant, wherewith he was sanctified, an unholy thing, and hath done despite unto the Spirit of grace?
Paul	For we know him that hath said, Vengeance [belongeth] unto me, I will recompense, saith the Lord.
Paul	And again, The Lord shall judge his people.
Paul	[It is] a fearful thing to fall into the hands of the living God.
Paul	But call to remembrance the former days, in which, after ye were illuminated, ye endured a great fight of afflictions;
Paul	Partly, whilst ye were made a gazingstock both by reproaches and afflictions; and partly, whilst ye became companions of them that were so used.
Paul	For ye had compassion of me in my bonds, and took joyfully the spoiling of your goods, knowing in yourselves that ye have in heaven a better and an enduring substance.
Paul	Cast not away therefore your confidence, which hath great recompence of reward.
Paul	For ye have need of patience, that, after ye have done the will of God, ye might receive the promise.
Paul	For yet a little while, and he that shall come will come, and will not tarry.
Paul	Now the just shall live by faith: but if [any man] draw back, my soul shall have no pleasure in him.
Paul	But we are not of them who draw back unto perdition; but of them that believe to the saving of the soul.
Paul	Now faith is the substance of things hoped for, the evidence of things not seen.
Paul	For by it the elders obtained a good report.
Paul	Through faith we understand that the worlds were framed by the word of God, so that things which are seen were not made of things which do appear.
Paul	By faith Abel offered unto God a more excellent sacrifice than Cain, by which he obtained witness that he was righteous, God testifying of his gifts: and by it he being dead yet speaketh.
Paul	By faith Enoch was translated that he should not see death; and was not found, because God had translated him: for before his translation he had this testimony, that he pleased God.
Paul	But without faith [it is] impossible to please [him]: for he that cometh to God must believe that he is, and [that] he is a rewarder of them that diligently seek him.
Paul	By faith Noah, being warned of God of things not seen as yet, moved with fear, prepared an ark to the saving of his house; by the which he condemned the world, and became heir of the righteousness which is by faith.
Paul	By faith Abraham, when he was called to go out into a place which he should after receive for an inheritance, obeyed; and he went out, not knowing whither he went.
Paul	By faith he sojourned in the land of promise, as [in] a strange country, dwelling in tabernacles with Isaac and Jacob, the heirs with him of the same promise:
Paul	For he looked for a city which hath foundations, whose builder and maker [is] God.
Paul	Through faith also Sara herself received strength to conceive seed, and was delivered of a child when she was past age, because she judged him faithful who had promised.
Paul	Therefore sprang there even of one, and him as good as dead, [so many] as the stars of the sky in multitude, and as the sand which is by the sea shore innumerable.
Paul	These all died in faith, not having received the promises, but having seen them afar off, and were persuaded of [them], and embraced [them], and confessed that they were strangers and pilgrims on the earth.
Paul	For they that say such things declare plainly that they seek a country.
Paul	And truly, if they had been mindful of that [country] from whence they came out, they might have had opportunity to have returned.
Paul	But now they desire a better [country], that is, an heavenly: wherefore God is not ashamed to be called their God: for he hath prepared for them a city.
Paul	By faith Abraham, when he was tried, offered up Isaac: and he that had received the promises offered up his only begotten [son],
Paul	Of whom it was said, That in Isaac shall thy seed be called:
Paul	Accounting that God [was] able to raise [him] up, even from the dead; from whence also he received him in a figure.
Paul	By faith Isaac blessed Jacob and Esau concerning things to come.
Paul	By faith Jacob, when he was a dying, blessed both the sons of Joseph; and worshipped, [leaning] upon the top of his staff.
Paul	By faith Joseph, when he died, made mention of the departing of the children of Israel; and gave commandment concerning his bones.
Paul	By faith Moses, when he was born, was hid three months of his parents, because they saw [he was] a proper child; and they were not afraid of the king’s commandment.
Paul	By faith Moses, when he was come to years, refused to be called the son of Pharaoh’s daughter;
Paul	Choosing rather to suffer affliction with the people of God, than to enjoy the pleasures of sin for a season;
Paul	Esteeming the reproach of Christ greater riches than the treasures in Egypt: for he had respect unto the recompence of the reward.
Paul	By faith he forsook Egypt, not fearing the wrath of the king: for he endured, as seeing him who is invisible.
Paul	Through faith he kept the passover, and the sprinkling of blood, lest he that destroyed the firstborn should touch them.
Paul	By faith they passed through the Red sea as by dry [land]: which the Egyptians assaying to do were drowned.
Paul	By faith the walls of Jericho fell down, after they were compassed about seven days.
Paul	By faith the harlot Rahab perished not with them that believed not, when she had received the spies with peace.
Paul	And what shall I more say?
Paul	for the time would fail me to tell of Gedeon, and [of] Barak, and [of] Samson, and [of] Jephthae; [of] David also, and Samuel, and [of] the prophets:
Paul	Who through faith subdued kingdoms, wrought righteousness, obtained promises, stopped the mouths of lions,
Paul	Quenched the violence of fire, escaped the edge of the sword, out of weakness were made strong, waxed valiant in fight, turned to flight the armies of the aliens.
Paul	Women received their dead raised to life again: and others were tortured, not accepting deliverance; that they might obtain a better resurrection:
Paul	And others had trial of [cruel] mockings and scourgings, yea, moreover of bonds and imprisonment:
Paul	They were stoned, they were sawn asunder, were tempted, were slain with the sword: they wandered about in sheepskins and goatskins; being destitute, afflicted, tormented;
Paul	(Of whom the world was not worthy:) they wandered in deserts, and [in] mountains, and [in] dens and caves of the earth.
Paul	And these all, having obtained a good report through faith, received not the promise:
Paul	God having provided some better thing for us, that they without us should not be made perfect.
Paul	Wherefore seeing we also are compassed about with so great a cloud of witnesses, let us lay aside every weight, and the sin which doth so easily beset [us], and let us run with patience the race that is set before us,
Paul	Looking unto Jesus the author and finisher of [our] faith; who for the joy that was set before him endured the cross, despising the shame, and is set down at the right hand of the throne of God.
Paul	For consider him that endured such contradiction of sinners against himself, lest ye be wearied and faint in your minds.
Paul	Ye have not yet resisted unto blood, striving against sin.
Paul	And ye have forgotten the exhortation which speaketh unto you as unto children, My son, despise not thou the chastening of the Lord, nor faint when thou art rebuked of him:
Paul	For whom the Lord loveth he chasteneth, and scourgeth every son whom he receiveth.
Paul	If ye endure chastening, God dealeth with you as with sons; for what son is he whom the father chasteneth not?
Paul	But if ye be without chastisement, whereof all are partakers, then are ye bastards, and not sons.
Paul	Furthermore we have had fathers of our flesh which corrected [us], and we gave [them] reverence: shall we not much rather be in subjection unto the Father of spirits, and live?
Paul	For they verily for a few days chastened [us] after their own pleasure; but he for [our] profit, that [we] might be partakers of his holiness.
Paul	Now no chastening for the present seemeth to be joyous, but grievous: nevertheless afterward it yieldeth the peaceable fruit of righteousness unto them which are exercised thereby.
Paul	Wherefore lift up the hands which hang down, and the feeble knees;
Paul	And make straight paths for your feet, lest that which is lame be turned out of the way; but let it rather be healed.
Paul	Follow peace with all [men], and holiness, without which no man shall see the Lord:
Paul	Looking diligently lest any man fail of the grace of God; lest any root of bitterness springing up trouble [you], and thereby many be defiled;
Paul	Lest there [be] any fornicator, or profane person, as Esau, who for one morsel of meat sold his birthright.
Paul	For ye know how that afterward, when he would have inherited the blessing, he was rejected: for he found no place of repentance, though he sought it carefully with tears.
Paul	For ye are not come unto the mount that might be touched, and that burned with fire, nor unto blackness, and darkness, and tempest,
Paul	And the sound of a trumpet, and the voice of words; which [voice] they that heard intreated that the word should not be spoken to them any more:
Paul	(For they could not endure that which was commanded, And if so much as a beast touch the mountain, it shall be stoned, or thrust through with a dart:
Paul	And so terrible was the sight, [that] Moses said, I exceedingly fear and quake:)
Paul	But ye are come unto mount Sion, and unto the city of the living God, the heavenly Jerusalem, and to an innumerable company of angels,
Paul	To the general assembly and church of the firstborn, which are written in heaven, and to God the Judge of all, and to the spirits of just men made perfect,
Paul	And to Jesus the mediator of the new covenant, and to the blood of sprinkling, that speaketh better things than [that of] Abel.
Paul	See that ye refuse not him that speaketh.
Paul	For if they escaped not who refused him that spake on earth, much more [shall not] we [escape], if we turn away from him that [speaketh] from heaven:
Paul	Whose voice then shook the earth: but now he hath promised, saying, Yet once more I shake not the earth only, but also heaven.
Paul	And this [word], Yet once more, signifieth the removing of those things that are shaken, as of things that are made, that those things which cannot be shaken may remain.
Paul	Wherefore we receiving a kingdom which cannot be moved, let us have grace, whereby we may serve God acceptably with reverence and godly fear:
Paul	For our God [is] a consuming fire.
Paul	Let brotherly love continue.
Paul	Be not forgetful to entertain strangers: for thereby some have entertained angels unawares.
Paul	Remember them that are in bonds, as bound with them; [and] them which suffer adversity, as being yourselves also in the body.
Paul	Marriage [is] honourable in all, and the bed undefiled: but whoremongers and adulterers God will judge.
Paul	[Let your] conversation [be] without covetousness; [and be] content with such things as ye have: for he hath said, I will never leave thee, nor forsake thee.
Paul	So that we may boldly say, The Lord [is] my helper, and I will not fear what man shall do unto me.
Paul	Remember them which have the rule over you, who have spoken unto you the word of God: whose faith follow, considering the end of [their] conversation.
Paul	Jesus Christ the same yesterday, and to day, and for ever.
Paul	Be not carried about with divers and strange doctrines.
Paul	For [it is] a good thing that the heart be established with grace; not with meats, which have not profited them that have been occupied therein.
Paul	We have an altar, whereof they have no right to eat which serve the tabernacle.
Paul	For the bodies of those beasts, whose blood is brought into the sanctuary by the high priest for sin, are burned without the camp.
Paul	Wherefore Jesus also, that he might sanctify the people with his own blood, suffered without the gate.
Paul	Let us go forth therefore unto him without the camp, bearing his reproach.
Paul	For here have we no continuing city, but we seek one to come.
Paul	By him therefore let us offer the sacrifice of praise to God continually, that is, the fruit of [our] lips giving thanks to his name.
Paul	But to do good and to communicate forget not: for with such sacrifices God is well pleased.
Paul	Obey them that have the rule over you, and submit yourselves: for they watch for your souls, as they that must give account, that they may do it with joy, and not with grief: for that [is] unprofitable for you.
Paul	Pray for us: for we trust we have a good conscience, in all things willing to live honestly.
Paul	But I beseech [you] the rather to do this, that I may be restored to you the sooner.
Paul	Now the God of peace, that brought again from the dead our Lord Jesus, that great shepherd of the sheep, through the blood of the everlasting covenant,
Paul	Make you perfect in every good work to do his will, working in you that which is wellpleasing in his sight, through Jesus Christ; to whom [be] glory for ever and ever.
Paul	Amen.
Paul	And I beseech you, brethren, suffer the word of exhortation: for I have written a letter unto you in few words.
Paul	Know ye that [our] brother Timothy is set at liberty; with whom, if he come shortly, I will see you.
Paul	Salute all them that have the rule over you, and all the saints.
Paul	They of Italy salute you.
Paul	Grace [be] with you all.
Paul	Amen.
Peter	Simon Peter, a servant and an apostle of Jesus Christ, to them that have obtained like precious faith with us through the righteousness of God and our Saviour Jesus Christ:
Peter	Grace and peace be multiplied unto you through the knowledge of God, and of Jesus our Lord,
Peter	According as his divine power hath given unto us all things that [pertain] unto life and godliness, through the knowledge of him that hath called us to glory and virtue:
Peter	Whereby are given unto us exceeding great and precious promises: that by these ye might be partakers of the divine nature, having escaped the corruption that is in the world through lust.
Peter	And beside this, giving all diligence, add to your faith virtue; and to virtue knowledge;
Peter	And to knowledge temperance; and to temperance patience; and to patience godliness;
Peter	And to godliness brotherly kindness; and to brotherly kindness charity.
Peter	For if these things be in you, and abound, they make [you that ye shall] neither [be] barren nor unfruitful in the knowledge of our Lord Jesus Christ.
Peter	But he that lacketh these things is blind, and cannot see afar off, and hath forgotten that he was purged from his old sins.
Peter	Wherefore the rather, brethren, give diligence to make your calling and election sure: for if ye do these things, ye shall never fall:
Peter	For so an entrance shall be ministered unto you abundantly into the everlasting kingdom of our Lord and Saviour Jesus Christ.
Peter	Wherefore I will not be negligent to put you always in remembrance of these things, though ye know [them], and be established in the present truth.
Peter	Yea, I think it meet, as long as I am in this tabernacle, to stir you up by putting [you] in remembrance;
Peter	Knowing that shortly I must put off [this] my tabernacle, even as our Lord Jesus Christ hath shewed me.
Peter	Moreover I will endeavour that ye may be able after my decease to have these things always in remembrance.
Peter	For we have not followed cunningly devised fables, when we made known unto you the power and coming of our Lord Jesus Christ, but were eyewitnesses of his majesty.
Peter	For he received from God the Father honour and glory, when there came such a voice to him from the excellent glory, This is my beloved Son, in whom I am well pleased.
Peter	And this voice which came from heaven we heard, when we were with him in the holy mount.
Peter	We have also a more sure word of prophecy; whereunto ye do well that ye take heed, as unto a light that shineth in a dark place, until the day dawn, and the day star arise in your hearts:
Peter	Knowing this first, that no prophecy of the scripture is of any private interpretation.
Peter	For the prophecy came not in old time by the will of man: but holy men of God spake [as they were] moved by the Holy Ghost.
Peter	But there were false prophets also among the people, even as there shall be false teachers among you, who privily shall bring in damnable heresies, even denying the Lord that bought them, and bring upon themselves swift destruction.
Peter	And many shall follow their pernicious ways; by reason of whom the way of truth shall be evil spoken of.
Peter	And through covetousness shall they with feigned words make merchandise of you: whose judgment now of a long time lingereth not, and their damnation slumbereth not.
Peter	For if God spared not the angels that sinned, but cast [them] down to hell, and delivered [them] into chains of darkness, to be reserved unto judgment;
Peter	And spared not the old world, but saved Noah the eighth [person], a preacher of righteousness, bringing in the flood upon the world of the ungodly;
Peter	And turning the cities of Sodom and Gomorrha into ashes condemned [them] with an overthrow, making [them] an ensample unto those that after should live ungodly;
Peter	And delivered just Lot, vexed with the filthy conversation of the wicked:
Peter	(For that righteous man dwelling among them, in seeing and hearing, vexed [his] righteous soul from day to day with [their] unlawful deeds;)
Peter	The Lord knoweth how to deliver the godly out of temptations, and to reserve the unjust unto the day of judgment to be punished:
Peter	But chiefly them that walk after the flesh in the lust of uncleanness, and despise government.
Peter	Presumptuous [are they], selfwilled, they are not afraid to speak evil of dignities.
Peter	Whereas angels, which are greater in power and might, bring not railing accusation against them before the Lord.
Peter	But these, as natural brute beasts, made to be taken and destroyed, speak evil of the things that they understand not; and shall utterly perish in their own corruption;
Peter	And shall receive the reward of unrighteousness, [as] they that count it pleasure to riot in the day time.
Peter	Spots [they are] and blemishes, sporting themselves with their own deceivings while they feast with you;
Peter	Having eyes full of adultery, and that cannot cease from sin; beguiling unstable souls: an heart they have exercised with covetous practices; cursed children:
Peter	Which have forsaken the right way, and are gone astray, following the way of Balaam [the son] of Bosor, who loved the wages of unrighteousness;
Peter	But was rebuked for his iniquity: the dumb ass speaking with man’s voice forbad the madness of the prophet.
Peter	These are wells without water, clouds that are carried with a tempest; to whom the mist of darkness is reserved for ever.
Peter	For when they speak great swelling [words] of vanity, they allure through the lusts of the flesh, [through much] wantonness, those that were clean escaped from them who live in error.
Peter	While they promise them liberty, they themselves are the servants of corruption: for of whom a man is overcome, of the same is he brought in bondage.
Peter	For if after they have escaped the pollutions of the world through the knowledge of the Lord and Saviour Jesus Christ, they are again entangled therein, and overcome, the latter end is worse with them than the beginning.
Peter	For it had been better for them not to have known the way of righteousness, than, after they have known [it], to turn from the holy commandment delivered unto them.
Peter	But it is happened unto them according to the true proverb, The dog [is] turned to his own vomit again; and the sow that was washed to her wallowing in the mire.
Peter	This second epistle, beloved, I now write unto you; in [both] which I stir up your pure minds by way of remembrance:
Peter	That ye may be mindful of the words which were spoken before by the holy prophets, and of the commandment of us the apostles of the Lord and Saviour:
Peter	Knowing this first, that there shall come in the last days scoffers, walking after their own lusts,
Peter	And saying, Where is the promise of his coming?
Peter	for since the fathers fell asleep, all things continue as [they were] from the beginning of the creation.
Peter	For this they willingly are ignorant of, that by the word of God the heavens were of old, and the earth standing out of the water and in the water:
Peter	Whereby the world that then was, being overflowed with water, perished:
Peter	But the heavens and the earth, which are now, by the same word are kept in store, reserved unto fire against the day of judgment and perdition of ungodly men.
Peter	But, beloved, be not ignorant of this one thing, that one day [is] with the Lord as a thousand years, and a thousand years as one day.
Peter	The Lord is not slack concerning his promise, as some men count slackness; but is longsuffering to us-ward, not willing that any should perish, but that all should come to repentance.
Peter	But the day of the Lord will come as a thief in the night; in the which the heavens shall pass away with a great noise, and the elements shall melt with fervent heat, the earth also and the works that are therein shall be burned up.
Peter	[Seeing] then [that] all these things shall be dissolved, what manner [of persons] ought ye to be in [all] holy conversation and godliness,
Peter	Looking for and hasting unto the coming of the day of God, wherein the heavens being on fire shall be dissolved, and the elements shall melt with fervent heat?
Peter	Nevertheless we, according to his promise, look for new heavens and a new earth, wherein dwelleth righteousness.
Peter	Wherefore, beloved, seeing that ye look for such things, be diligent that ye may be found of him in peace, without spot, and blameless.
Peter	And account [that] the longsuffering of our Lord [is] salvation; even as our beloved brother Paul also according to the wisdom given unto him hath written unto you;
Peter	As also in all [his] epistles, speaking in them of these things; in which are some things hard to be understood, which they that are unlearned and unstable wrest, as [they do] also the other scriptures, unto their own destruction.
Peter	Ye therefore, beloved, seeing ye know [these things] before, beware lest ye also, being led away with the error of the wicked, fall from your own stedfastness.
Peter	But grow in grace, and [in] the knowledge of our Lord and Saviour Jesus Christ.
Peter	To him [be] glory both now and for ever.
Peter	Amen.
