Author	Sentence
Paul	And through thy knowledge shall the weak brother perish, for whom Christ died?
Paul	But when ye sin so against the brethren, and wound their weak conscience, ye sin against Christ.
Paul	Wherefore, if meat make my brother to offend, I will eat no flesh while the world standeth, lest I make my brother to offend.
Paul	Am I not an apostle?
Paul	am I not free?
Paul	have I not seen Jesus Christ our Lord?
Paul	are not ye my work in the Lord?
Paul	If I be not an apostle unto others, yet doubtless I am to you: for the seal of mine apostleship are ye in the Lord.
Paul	Mine answer to them that do examine me is this,
Paul	Have we not power to eat and to drink?
Paul	Have we not power to lead about a sister, a wife, as well as other apostles, and [as] the brethren of the Lord, and Cephas?
Paul	Or I only and Barnabas, have not we power to forbear working?
Paul	Who goeth a warfare any time at his own charges?
Paul	who planteth a vineyard, and eateth not of the fruit thereof?
Paul	or who feedeth a flock, and eateth not of the milk of the flock?
Paul	Say I these things as a man?
Paul	or saith not the law the same also?
Paul	For it is written in the law of Moses, Thou shalt not muzzle the mouth of the ox that treadeth out the corn.
Paul	Doth God take care for oxen?
Paul	Or saith he [it] altogether for our sakes?
Paul	For our sakes, no doubt, [this] is written: that he that ploweth should plow in hope; and that he that thresheth in hope should be partaker of his hope.
Paul	If we have sown unto you spiritual things, [is it] a great thing if we shall reap your carnal things?
Paul	If others be partakers of [this] power over you, [are] not we rather?
Paul	Nevertheless we have not used this power; but suffer all things, lest we should hinder the gospel of Christ.
Paul	Do ye not know that they which minister about holy things live [of the things] of the temple?
Paul	and they which wait at the altar are partakers with the altar?
Paul	Even so hath the Lord ordained that they which preach the gospel should live of the gospel.
Paul	But I have used none of these things: neither have I written these things, that it should be so done unto me: for [it were] better for me to die, than that any man should make my glorying void.
Paul	For though I preach the gospel, I have nothing to glory of: for necessity is laid upon me; yea, woe is unto me, if I preach not the gospel!
Paul	For if I do this thing willingly, I have a reward: but if against my will, a dispensation [of the gospel] is committed unto me.
Paul	What is my reward then?
Paul	[Verily] that, when I preach the gospel, I may make the gospel of Christ without charge, that I abuse not my power in the gospel.
Paul	For though I be free from all [men], yet have I made myself servant unto all, that I might gain the more.
Paul	And unto the Jews I became as a Jew, that I might gain the Jews; to them that are under the law, as under the law, that I might gain them that are under the law;
Paul	To them that are without law, as without law, (being not without law to God, but under the law to Christ,) that I might gain them that are without law.
Paul	To the weak became I as weak, that I might gain the weak: I am made all things to all [men], that I might by all means save some.
Paul	And this I do for the gospel’s sake, that I might be partaker thereof with [you].
Paul	Know ye not that they which run in a race run all, but one receiveth the prize?
Paul	So run, that ye may obtain.
Paul	And every man that striveth for the mastery is temperate in all things.
Paul	Now they [do it] to obtain a corruptible crown; but we an incorruptible.
Paul	I therefore so run, not as uncertainly; so fight I, not as one that beateth the air:
Paul	But I keep under my body, and bring [it] into subjection: lest that by any means, when I have preached to others, I myself should be a castaway.
Paul	Moreover, brethren, I would not that ye should be ignorant, how that all our fathers were under the cloud, and all passed through the sea;
Paul	And were all baptized unto Moses in the cloud and in the sea;
Paul	And did all eat the same spiritual meat;
Paul	And did all drink the same spiritual drink: for they drank of that spiritual Rock that followed them: and that Rock was Christ.
Paul	But with many of them God was not well pleased: for they were overthrown in the wilderness.
Paul	Now these things were our examples, to the intent we should not lust after evil things, as they also lusted.
Paul	Neither be ye idolaters, as [were] some of them; as it is written, The people sat down to eat and drink, and rose up to play.
Paul	Neither let us commit fornication, as some of them committed, and fell in one day three and twenty thousand.
Paul	Neither let us tempt Christ, as some of them also tempted, and were destroyed of serpents.
Paul	Neither murmur ye, as some of them also murmured, and were destroyed of the destroyer.
Paul	Now all these things happened unto them for ensamples: and they are written for our admonition, upon whom the ends of the world are come.
Paul	Wherefore let him that thinketh he standeth take heed lest he fall.
Paul	There hath no temptation taken you but such as is common to man: but God [is] faithful, who will not suffer you to be tempted above that ye are able; but will with the temptation also make a way to escape, that ye may be able to bear [it].
Paul	Wherefore, my dearly beloved, flee from idolatry.
Paul	I speak as to wise men; judge ye what I say.
Paul	The cup of blessing which we bless, is it not the communion of the blood of Christ?
Paul	The bread which we break, is it not the communion of the body of Christ?
Paul	For we [being] many are one bread, [and] one body: for we are all partakers of that one bread.
Paul	Behold Israel after the flesh: are not they which eat of the sacrifices partakers of the altar?
Paul	What say I then?
Paul	that the idol is any thing, or that which is offered in sacrifice to idols is any thing?
Paul	But [I say], that the things which the Gentiles sacrifice, they sacrifice to devils, and not to God: and I would not that ye should have fellowship with devils.
Paul	Ye cannot drink the cup of the Lord, and the cup of devils: ye cannot be partakers of the Lord’s table, and of the table of devils.
Paul	Do we provoke the Lord to jealousy?
Paul	are we stronger than he?
Paul	All things are lawful for me, but all things are not expedient: all things are lawful for me, but all things edify not.
Paul	Let no man seek his own, but every man another’s [wealth].
Paul	Whatsoever is sold in the shambles, [that] eat, asking no question for conscience sake:
Paul	For the earth [is] the Lord’s, and the fulness thereof.
Paul	If any of them that believe not bid you [to a feast], and ye be disposed to go; whatsoever is set before you, eat, asking no question for conscience sake.
Paul	But if any man say unto you, This is offered in sacrifice unto idols, eat not for his sake that shewed it, and for conscience sake: for the earth [is] the Lord’s, and the fulness thereof:
Paul	Conscience, I say, not thine own, but of the other: for why is my liberty judged of another [man’s] conscience?
Paul	For if I by grace be a partaker, why am I evil spoken of for that for which I give thanks?
Paul	Whether therefore ye eat, or drink, or whatsoever ye do, do all to the glory of God.
Paul	Give none offence, neither to the Jews, nor to the Gentiles, nor to the church of God:
Paul	Even as I please all [men] in all [things], not seeking mine own profit, but the [profit] of many, that they may be saved.
Paul	Be ye followers of me, even as I also [am] of Christ.
Paul	Now I praise you, brethren, that ye remember me in all things, and keep the ordinances, as I delivered [them] to you.
Paul	But I would have you know, that the head of every man is Christ; and the head of the woman [is] the man; and the head of Christ [is] God.
Paul	Every man praying or prophesying, having [his] head covered, dishonoureth his head.
Paul	But every woman that prayeth or prophesieth with [her] head uncovered dishonoureth her head: for that is even all one as if she were shaven.
Paul	For if the woman be not covered, let her also be shorn: but if it be a shame for a woman to be shorn or shaven, let her be covered.
Paul	For a man indeed ought not to cover [his] head, forasmuch as he is the image and glory of God: but the woman is the glory of the man.
Paul	For the man is not of the woman; but the woman of the man.
Paul	Neither was the man created for the woman; but the woman for the man.
Paul	For this cause ought the woman to have power on [her] head because of the angels.
Paul	Nevertheless neither is the man without the woman, neither the woman without the man, in the Lord.
Paul	For as the woman [is] of the man, even so [is] the man also by the woman; but all things of God.
Paul	Judge in yourselves: is it comely that a woman pray unto God uncovered?
Paul	Doth not even nature itself teach you, that, if a man have long hair, it is a shame unto him?
Paul	But if a woman have long hair, it is a glory to her: for [her] hair is given her for a covering.
Paul	But if any man seem to be contentious, we have no such custom, neither the churches of God.
Paul	Now in this that I declare [unto you] I praise [you] not, that ye come together not for the better, but for the worse.
Paul	For first of all, when ye come together in the church, I hear that there be divisions among you; and I partly believe it.
Paul	For there must be also heresies among you, that they which are approved may be made manifest among you.
Paul	When ye come together therefore into one place, [this] is not to eat the Lord’s supper.
Paul	For in eating every one taketh before [other] his own supper: and one is hungry, and another is drunken.
Paul	What?
Paul	have ye not houses to eat and to drink in?
Paul	or despise ye the church of God, and shame them that have not?
Paul	What shall I say to you?
Paul	shall I praise you in this?
Paul	I praise [you] not.
Paul	For I have received of the Lord that which also I delivered unto you, That the Lord Jesus the [same] night in which he was betrayed took bread:
Paul	And when he had given thanks, he brake [it], and said, Take, eat: this is my body, which is broken for you: this do in remembrance of me.
Paul	After the same manner also [he took] the cup, when he had supped, saying, This cup is the new testament in my blood: this do ye, as oft as ye drink [it], in remembrance of me.
Paul	For as often as ye eat this bread, and drink this cup, ye do shew the Lord’s death till he come.
Paul	Wherefore whosoever shall eat this bread, and drink [this] cup of the Lord, unworthily, shall be guilty of the body and blood of the Lord.
Paul	But let a man examine himself, and so let him eat of [that] bread, and drink of [that] cup.
Paul	For he that eateth and drinketh unworthily, eateth and drinketh damnation to himself, not discerning the Lord’s body.
Paul	For this cause many [are] weak and sickly among you, and many sleep.
Paul	For if we would judge ourselves, we should not be judged.
Paul	But when we are judged, we are chastened of the Lord, that we should not be condemned with the world.
Paul	Wherefore, my brethren, when ye come together to eat, tarry one for another.
Paul	And if any man hunger, let him eat at home; that ye come not together unto condemnation.
Paul	And the rest will I set in order when I come.
Paul	Now concerning spiritual [gifts], brethren, I would not have you ignorant.
Paul	Ye know that ye were Gentiles, carried away unto these dumb idols, even as ye were led.
Paul	Wherefore I give you to understand, that no man speaking by the Spirit of God calleth Jesus accursed: and [that] no man can say that Jesus is the Lord, but by the Holy Ghost.
Paul	Now there are diversities of gifts, but the same Spirit.
Paul	And there are differences of administrations, but the same Lord.
Paul	And there are diversities of operations, but it is the same God which worketh all in all.
Paul	But the manifestation of the Spirit is given to every man to profit withal.
Paul	For to one is given by the Spirit the word of wisdom; to another the word of knowledge by the same Spirit;
Paul	To another faith by the same Spirit; to another the gifts of healing by the same Spirit;
Paul	To another the working of miracles; to another prophecy; to another discerning of spirits; to another [divers] kinds of tongues; to another the interpretation of tongues:
Paul	But all these worketh that one and the selfsame Spirit, dividing to every man severally as he will.
Paul	For as the body is one, and hath many members, and all the members of that one body, being many, are one body: so also [is] Christ.
Paul	For by one Spirit are we all baptized into one body, whether [we be] Jews or Gentiles, whether [we be] bond or free; and have been all made to drink into one Spirit.
Paul	For the body is not one member, but many.
Paul	If the foot shall say, Because I am not the hand, I am not of the body; is it therefore not of the body?
Paul	And if the ear shall say, Because I am not the eye, I am not of the body; is it therefore not of the body?
Paul	If the whole body [were] an eye, where [were] the hearing?
Paul	If the whole [were] hearing, where [were] the smelling?
Paul	But now hath God set the members every one of them in the body, as it hath pleased him.
Paul	And if they were all one member, where [were] the body?
Paul	But now [are they] many members, yet but one body.
Paul	And the eye cannot say unto the hand, I have no need of thee: nor again the head to the feet, I have no need of you.
Paul	Nay, much more those members of the body, which seem to be more feeble, are necessary:
Paul	And those [members] of the body, which we think to be less honourable, upon these we bestow more abundant honour; and our uncomely [parts] have more abundant comeliness.
Paul	For our comely [parts] have no need: but God hath tempered the body together, having given more abundant honour to that [part] which lacked:
Paul	That there should be no schism in the body; but [that] the members should have the same care one for another.
Paul	And whether one member suffer, all the members suffer with it; or one member be honoured, all the members rejoice with it.
Paul	Now ye are the body of Christ, and members in particular.
Paul	And God hath set some in the church, first apostles, secondarily prophets, thirdly teachers, after that miracles, then gifts of healings, helps, governments, diversities of tongues.
Paul	[Are] all apostles?
Paul	[are] all prophets?
Paul	[are] all teachers?
Paul	[are] all workers of miracles?
Paul	Have all the gifts of healing?
Paul	do all speak with tongues?
Paul	do all interpret?
Paul	But covet earnestly the best gifts: and yet shew I unto you a more excellent way.
Paul	Though I speak with the tongues of men and of angels, and have not charity, I am become [as] sounding brass, or a tinkling cymbal.
Paul	And though I have [the gift of] prophecy, and understand all mysteries, and all knowledge; and though I have all faith, so that I could remove mountains, and have not charity, I am nothing.
Paul	And though I bestow all my goods to feed [the poor], and though I give my body to be burned, and have not charity, it profiteth me nothing.
Paul	Charity suffereth long, [and] is kind; charity envieth not; charity vaunteth not itself, is not puffed up,
Paul	Doth not behave itself unseemly, seeketh not her own, is not easily provoked, thinketh no evil;
Paul	Rejoiceth not in iniquity, but rejoiceth in the truth;
Paul	Beareth all things, believeth all things, hopeth all things, endureth all things.
Paul	Charity never faileth: but whether [there be] prophecies, they shall fail; whether [there be] tongues, they shall cease; whether [there be] knowledge, it shall vanish away.
Paul	For we know in part, and we prophesy in part.
Paul	But when that which is perfect is come, then that which is in part shall be done away.
Paul	When I was a child, I spake as a child, I understood as a child, I thought as a child: but when I became a man, I put away childish things.
Paul	For now we see through a glass, darkly; but then face to face: now I know in part; but then shall I know even as also I am known.
Paul	And now abideth faith, hope, charity, these three; but the greatest of these [is] charity.
Paul	Follow after charity, and desire spiritual [gifts], but rather that ye may prophesy.
Paul	For he that speaketh in an [unknown] tongue speaketh not unto men, but unto God: for no man understandeth [him]; howbeit in the spirit he speaketh mysteries.
Paul	But he that prophesieth speaketh unto men [to] edification, and exhortation, and comfort.
Paul	He that speaketh in an [unknown] tongue edifieth himself; but he that prophesieth edifieth the church.
Paul	I would that ye all spake with tongues, but rather that ye prophesied: for greater [is] he that prophesieth than he that speaketh with tongues, except he interpret, that the church may receive edifying.
Paul	Now, brethren, if I come unto you speaking with tongues, what shall I profit you, except I shall speak to you either by revelation, or by knowledge, or by prophesying, or by doctrine?
Paul	And even things without life giving sound, whether pipe or harp, except they give a distinction in the sounds, how shall it be known what is piped or harped?
Paul	For if the trumpet give an uncertain sound, who shall prepare himself to the battle?
Paul	So likewise ye, except ye utter by the tongue words easy to be understood, how shall it be known what is spoken?
Paul	for ye shall speak into the air.
Paul	There are, it may be, so many kinds of voices in the world, and none of them [is] without signification.
Paul	Therefore if I know not the meaning of the voice, I shall be unto him that speaketh a barbarian, and he that speaketh [shall be] a barbarian unto me.
Paul	Even so ye, forasmuch as ye are zealous of spiritual [gifts], seek that ye may excel to the edifying of the church.
Paul	Wherefore let him that speaketh in an [unknown] tongue pray that he may interpret.
Paul	For if I pray in an [unknown] tongue, my spirit prayeth, but my understanding is unfruitful.
Paul	What is it then?
Paul	I will pray with the spirit, and I will pray with the understanding also: I will sing with the spirit, and I will sing with the understanding also.
Paul	Else when thou shalt bless with the spirit, how shall he that occupieth the room of the unlearned say Amen at thy giving of thanks, seeing he understandeth not what thou sayest?
Paul	For thou verily givest thanks well, but the other is not edified.
Paul	I thank my God, I speak with tongues more than ye all:
Paul	Yet in the church I had rather speak five words with my understanding, that [by my voice] I might teach others also, than ten thousand words in an [unknown] tongue.
Paul	Brethren, be not children in understanding: howbeit in malice be ye children, but in understanding be men.
Paul	In the law it is written, With [men of] other tongues and other lips will I speak unto this people; and yet for all that will they not hear me, saith the Lord.
Paul	Wherefore tongues are for a sign, not to them that believe, but to them that believe not: but prophesying [serveth] not for them that believe not, but for them which believe.
Paul	If therefore the whole church be come together into one place, and all speak with tongues, and there come in [those that are] unlearned, or unbelievers, will they not say that ye are mad?
Paul	But if all prophesy, and there come in one that believeth not, or [one] unlearned, he is convinced of all, he is judged of all:
Paul	And thus are the secrets of his heart made manifest; and so falling down on [his] face he will worship God, and report that God is in you of a truth.
Paul	How is it then, brethren?
Paul	when ye come together, every one of you hath a psalm, hath a doctrine, hath a tongue, hath a revelation, hath an interpretation.
Paul	Let all things be done unto edifying.
Paul	If any man speak in an [unknown] tongue, [let it be] by two, or at the most [by] three, and [that] by course; and let one interpret.
Paul	But if there be no interpreter, let him keep silence in the church; and let him speak to himself, and to God.
Paul	Let the prophets speak two or three, and let the other judge.
Paul	If [any thing] be revealed to another that sitteth by, let the first hold his peace.
Paul	For ye may all prophesy one by one, that all may learn, and all may be comforted.
Paul	And the spirits of the prophets are subject to the prophets.
Paul	For God is not [the author] of confusion, but of peace, as in all churches of the saints.
Paul	Let your women keep silence in the churches: for it is not permitted unto them to speak; but [they are commanded] to be under obedience, as also saith the law.
Paul	And if they will learn any thing, let them ask their husbands at home: for it is a shame for women to speak in the church.
Paul	What?
Paul	came the word of God out from you?
Paul	or came it unto you only?
Paul	If any man think himself to be a prophet, or spiritual, let him acknowledge that the things that I write unto you are the commandments of the Lord.
Paul	But if any man be ignorant, let him be ignorant.
Paul	Wherefore, brethren, covet to prophesy, and forbid not to speak with tongues.
Paul	Let all things be done decently and in order.
Paul	Moreover, brethren, I declare unto you the gospel which I preached unto you, which also ye have received, and wherein ye stand;
Paul	By which also ye are saved, if ye keep in memory what I preached unto you, unless ye have believed in vain.
Paul	For I delivered unto you first of all that which I also received, how that Christ died for our sins according to the scriptures;
Paul	And that he was buried, and that he rose again the third day according to the scriptures:
Paul	And that he was seen of Cephas, then of the twelve:
Paul	After that, he was seen of above five hundred brethren at once; of whom the greater part remain unto this present, but some are fallen asleep.
Paul	After that, he was seen of James; then of all the apostles.
Paul	And last of all he was seen of me also, as of one born out of due time.
Paul	For I am the least of the apostles, that am not meet to be called an apostle, because I persecuted the church of God.
Paul	But by the grace of God I am what I am: and his grace which [was bestowed] upon me was not in vain; but I laboured more abundantly than they all: yet not I, but the grace of God which was with me.
Paul	Therefore whether [it were] I or they, so we preach, and so ye believed.
Paul	Now if Christ be preached that he rose from the dead, how say some among you that there is no resurrection of the dead?
Paul	But if there be no resurrection of the dead, then is Christ not risen:
Paul	And if Christ be not risen, then [is] our preaching vain, and your faith [is] also vain.
Paul	Yea, and we are found false witnesses of God; because we have testified of God that he raised up Christ: whom he raised not up, if so be that the dead rise not.
Paul	For if the dead rise not, then is not Christ raised:
Paul	And if Christ be not raised, your faith [is] vain; ye are yet in your sins.
Paul	Then they also which are fallen asleep in Christ are perished.
Paul	If in this life only we have hope in Christ, we are of all men most miserable.
Paul	But now is Christ risen from the dead, [and] become the firstfruits of them that slept.
Paul	For since by man [came] death, by man [came] also the resurrection of the dead.
Paul	For as in Adam all die, even so in Christ shall all be made alive.
Paul	But every man in his own order: Christ the firstfruits; afterward they that are Christ’s at his coming.
Paul	Then [cometh] the end, when he shall have delivered up the kingdom to God, even the Father; when he shall have put down all rule and all authority and power.
Paul	For he must reign, till he hath put all enemies under his feet.
Paul	The last enemy [that] shall be destroyed [is] death.
Paul	For he hath put all things under his feet.
Paul	But when he saith, all things are put under [him, it is] manifest that he is excepted, which did put all things under him.
Paul	And when all things shall be subdued unto him, then shall the Son also himself be subject unto him that put all things under him, that God may be all in all.
Paul	Else what shall they do which are baptized for the dead, if the dead rise not at all?
Paul	why are they then baptized for the dead?
Paul	And why stand we in jeopardy every hour?
Paul	I protest by your rejoicing which I have in Christ Jesus our Lord, I die daily.
Paul	If after the manner of men I have fought with beasts at Ephesus, what advantageth it me, if the dead rise not?
Paul	let us eat and drink; for to morrow we die.
Paul	Be not deceived: evil communications corrupt good manners.
Paul	Awake to righteousness, and sin not; for some have not the knowledge of God: I speak [this] to your shame.
Paul	But some [man] will say, How are the dead raised up?
Paul	and with what body do they come?
Paul	[Thou] fool, that which thou sowest is not quickened, except it die:
Paul	And that which thou sowest, thou sowest not that body that shall be, but bare grain, it may chance of wheat, or of some other [grain]:
Paul	But God giveth it a body as it hath pleased him, and to every seed his own body.
Paul	All flesh [is] not the same flesh: but [there is] one [kind of] flesh of men, another flesh of beasts, another of fishes, [and] another of birds.
Paul	[There are] also celestial bodies, and bodies terrestrial: but the glory of the celestial [is] one, and the [glory] of the terrestrial [is] another.
Paul	[There is] one glory of the sun, and another glory of the moon, and another glory of the stars: for [one] star differeth from [another] star in glory.
Paul	So also [is] the resurrection of the dead.
Paul	It is sown in corruption; it is raised in incorruption:
Paul	It is sown in dishonour; it is raised in glory: it is sown in weakness; it is raised in power:
Paul	It is sown a natural body; it is raised a spiritual body.
Paul	There is a natural body, and there is a spiritual body.
Paul	And so it is written, The first man Adam was made a living soul; the last Adam [was made] a quickening spirit.
Paul	Howbeit that [was] not first which is spiritual, but that which is natural; and afterward that which is spiritual.
Paul	The first man [is] of the earth, earthy: the second man [is] the Lord from heaven.
Paul	As [is] the earthy, such [are] they also that are earthy: and as [is] the heavenly, such [are] they also that are heavenly.
Paul	And as we have borne the image of the earthy, we shall also bear the image of the heavenly.
Paul	Now this I say, brethren, that flesh and blood cannot inherit the kingdom of God; neither doth corruption inherit incorruption.
Paul	Behold, I shew you a mystery; We shall not all sleep, but we shall all be changed,
Paul	In a moment, in the twinkling of an eye, at the last trump: for the trumpet shall sound, and the dead shall be raised incorruptible, and we shall be changed.
Paul	For this corruptible must put on incorruption, and this mortal [must] put on immortality.
Paul	So when this corruptible shall have put on incorruption, and this mortal shall have put on immortality, then shall be brought to pass the saying that is written, Death is swallowed up in victory.
Paul	O death, where [is] thy sting?
Paul	O grave, where [is] thy victory?
Paul	The sting of death [is] sin; and the strength of sin [is] the law.
Paul	But thanks [be] to God, which giveth us the victory through our Lord Jesus Christ.
Paul	Therefore, my beloved brethren, be ye stedfast, unmoveable, always abounding in the work of the Lord, forasmuch as ye know that your labour is not in vain in the Lord.
Paul	Now concerning the collection for the saints, as I have given order to the churches of Galatia, even so do ye.
Paul	Upon the first [day] of the week let every one of you lay by him in store, as [God] hath prospered him, that there be no gatherings when I come.
Paul	And when I come, whomsoever ye shall approve by [your] letters, them will I send to bring your liberality unto Jerusalem.
Paul	And if it be meet that I go also, they shall go with me.
Paul	Now I will come unto you, when I shall pass through Macedonia: for I do pass through Macedonia.
Paul	And it may be that I will abide, yea, and winter with you, that ye may bring me on my journey whithersoever I go.
Paul	For I will not see you now by the way; but I trust to tarry a while with you, if the Lord permit.
Paul	But I will tarry at Ephesus until Pentecost.
Paul	For a great door and effectual is opened unto me, and [there are] many adversaries.
Paul	Now if Timotheus come, see that he may be with you without fear: for he worketh the work of the Lord, as I also [do].
Paul	Let no man therefore despise him: but conduct him forth in peace, that he may come unto me: for I look for him with the brethren.
Paul	As touching [our] brother Apollos, I greatly desired him to come unto you with the brethren: but his will was not at all to come at this time; but he will come when he shall have convenient time.
Paul	Watch ye, stand fast in the faith, quit you like men, be strong.
Paul	Let all your things be done with charity.
Paul	I beseech you, brethren, (ye know the house of Stephanas, that it is the firstfruits of Achaia, and [that] they have addicted themselves to the ministry of the saints,)
Paul	That ye submit yourselves unto such, and to every one that helpeth with [us], and laboureth.
Paul	I am glad of the coming of Stephanas and Fortunatus and Achaicus: for that which was lacking on your part they have supplied.
Paul	For they have refreshed my spirit and yours: therefore acknowledge ye them that are such.
Paul	The churches of Asia salute you.
Paul	Aquila and Priscilla salute you much in the Lord, with the church that is in their house.
Paul	All the brethren greet you.
Paul	Greet ye one another with an holy kiss.
Paul	The salutation of [me] Paul with mine own hand.
Paul	If any man love not the Lord Jesus Christ, let him be Anathema Maranatha.
Paul	The grace of our Lord Jesus Christ [be] with you.
Paul	My love [be] with you all in Christ Jesus.
Paul	Amen.
Paul	Paul, an apostle of Jesus Christ by the will of God, and Timothy [our] brother, unto the church of God which is at Corinth, with all the saints which are in all Achaia:
Paul	Grace [be] to you and peace from God our Father, and [from] the Lord Jesus Christ.
Paul	Blessed [be] God, even the Father of our Lord Jesus Christ, the Father of mercies, and the God of all comfort;
Paul	Who comforteth us in all our tribulation, that we may be able to comfort them which are in any trouble, by the comfort wherewith we ourselves are comforted of God.
Paul	For as the sufferings of Christ abound in us, so our consolation also aboundeth by Christ.
Paul	And whether we be afflicted, [it is] for your consolation and salvation, which is effectual in the enduring of the same sufferings which we also suffer: or whether we be comforted, [it is] for your consolation and salvation.
Paul	And our hope of you [is] stedfast, knowing, that as ye are partakers of the sufferings, so [shall ye be] also of the consolation.
Paul	For we would not, brethren, have you ignorant of our trouble which came to us in Asia, that we were pressed out of measure, above strength, insomuch that we despaired even of life:
Paul	But we had the sentence of death in ourselves, that we should not trust in ourselves, but in God which raiseth the dead:
Paul	Who delivered us from so great a death, and doth deliver: in whom we trust that he will yet deliver [us];
Paul	Ye also helping together by prayer for us, that for the gift [bestowed] upon us by the means of many persons thanks may be given by many on our behalf.
Paul	For our rejoicing is this, the testimony of our conscience, that in simplicity and godly sincerity, not with fleshly wisdom, but by the grace of God, we have had our conversation in the world, and more abundantly to you-ward.
Paul	For we write none other things unto you, than what ye read or acknowledge; and I trust ye shall acknowledge even to the end;
Paul	As also ye have acknowledged us in part, that we are your rejoicing, even as ye also [are] ours in the day of the Lord Jesus.
Paul	And in this confidence I was minded to come unto you before, that ye might have a second benefit;
Paul	And to pass by you into Macedonia, and to come again out of Macedonia unto you, and of you to be brought on my way toward Judaea.
Paul	When I therefore was thus minded, did I use lightness?
Paul	or the things that I purpose, do I purpose according to the flesh, that with me there should be yea yea, and nay nay?
Paul	But [as] God [is] true, our word toward you was not yea and nay.
Paul	For the Son of God, Jesus Christ, who was preached among you by us, [even] by me and Silvanus and Timotheus, was not yea and nay, but in him was yea.
Paul	For all the promises of God in him [are] yea, and in him Amen, unto the glory of God by us.
Paul	Now he which stablisheth us with you in Christ, and hath anointed us, [is] God;
Paul	Who hath also sealed us, and given the earnest of the Spirit in our hearts.
Paul	Moreover I call God for a record upon my soul, that to spare you I came not as yet unto Corinth.
Paul	Not for that we have dominion over your faith, but are helpers of your joy: for by faith ye stand.
Paul	But I determined this with myself, that I would not come again to you in heaviness.
Paul	For if I make you sorry, who is he then that maketh me glad, but the same which is made sorry by me?
Paul	And I wrote this same unto you, lest, when I came, I should have sorrow from them of whom I ought to rejoice; having confidence in you all, that my joy is [the joy] of you all.
Paul	For out of much affliction and anguish of heart I wrote unto you with many tears; not that ye should be grieved, but that ye might know the love which I have more abundantly unto you.
Paul	But if any have caused grief, he hath not grieved me, but in part: that I may not overcharge you all.
Paul	Sufficient to such a man [is] this punishment, which [was inflicted] of many.
Paul	So that contrariwise ye [ought] rather to forgive [him], and comfort [him], lest perhaps such a one should be swallowed up with overmuch sorrow.
Paul	Wherefore I beseech you that ye would confirm [your] love toward him.
Paul	For to this end also did I write, that I might know the proof of you, whether ye be obedient in all things.
Paul	To whom ye forgive any thing, I [forgive] also: for if I forgave any thing, to whom I forgave [it], for your sakes [forgave I it] in the person of Christ;
Paul	Lest Satan should get an advantage of us: for we are not ignorant of his devices.
Paul	Furthermore, when I came to Troas to [preach] Christ’s gospel, and a door was opened unto me of the Lord,
Paul	I had no rest in my spirit, because I found not Titus my brother: but taking my leave of them, I went from thence into Macedonia.
Paul	Now thanks [be] unto God, which always causeth us to triumph in Christ, and maketh manifest the savour of his knowledge by us in every place.
Paul	For we are unto God a sweet savour of Christ, in them that are saved, and in them that perish:
Paul	To the one [we are] the savour of death unto death; and to the other the savour of life unto life.
Paul	And who [is] sufficient for these things?
Paul	For we are not as many, which corrupt the word of God: but as of sincerity, but as of God, in the sight of God speak we in Christ.
Paul	Do we begin again to commend ourselves?
Paul	or need we, as some [others], epistles of commendation to you, or [letters] of commendation from you?
Paul	Ye are our epistle written in our hearts, known and read of all men:
Paul	[Forasmuch as ye are] manifestly declared to be the epistle of Christ ministered by us, written not with ink, but with the Spirit of the living God; not in tables of stone, but in fleshy tables of the heart.
Paul	And such trust have we through Christ to God-ward:
Paul	Not that we are sufficient of ourselves to think any thing as of ourselves; but our sufficiency [is] of God;
Paul	Who also hath made us able ministers of the new testament; not of the letter, but of the spirit: for the letter killeth, but the spirit giveth life.
Paul	But if the ministration of death, written [and] engraven in stones, was glorious, so that the children of Israel could not stedfastly behold the face of Moses for the glory of his countenance; which [glory] was to be done away:
Paul	How shall not the ministration of the spirit be rather glorious?
Paul	For if the ministration of condemnation [be] glory, much more doth the ministration of righteousness exceed in glory.
Paul	For even that which was made glorious had no glory in this respect, by reason of the glory that excelleth.
Paul	For if that which is done away [was] glorious, much more that which remaineth [is] glorious.
Paul	Seeing then that we have such hope, we use great plainness of speech:
Paul	And not as Moses, [which] put a vail over his face, that the children of Israel could not stedfastly look to the end of that which is abolished:
Paul	But their minds were blinded: for until this day remaineth the same vail untaken away in the reading of the old testament; which [vail] is done away in Christ.
Paul	But even unto this day, when Moses is read, the vail is upon their heart.
Paul	Nevertheless when it shall turn to the Lord, the vail shall be taken away.
Paul	Now the Lord is that Spirit: and where the Spirit of the Lord [is], there [is] liberty.
Paul	But we all, with open face beholding as in a glass the glory of the Lord, are changed into the same image from glory to glory, [even] as by the Spirit of the Lord.
Paul	Therefore seeing we have this ministry, as we have received mercy, we faint not;
Paul	But have renounced the hidden things of dishonesty, not walking in craftiness, nor handling the word of God deceitfully; but by manifestation of the truth commending ourselves to every man’s conscience in the sight of God.
Paul	But if our gospel be hid, it is hid to them that are lost:
Paul	In whom the god of this world hath blinded the minds of them which believe not, lest the light of the glorious gospel of Christ, who is the image of God, should shine unto them.
Paul	For we preach not ourselves, but Christ Jesus the Lord; and ourselves your servants for Jesus’ sake.
