Author	Sentence
Luke	And because the haven was not commodious to winter in, the more part advised to depart thence also, if by any means they might attain to Phenice, [and there] to winter; [which is] an haven of Crete, and lieth toward the south west and north west.
Luke	And when the south wind blew softly, supposing that they had obtained [their] purpose, loosing [thence], they sailed close by Crete.
Luke	But not long after there arose against it a tempestuous wind, called Euroclydon.
Luke	And when the ship was caught, and could not bear up into the wind, we let [her] drive.
Luke	And running under a certain island which is called Clauda, we had much work to come by the boat:
Luke	Which when they had taken up, they used helps, undergirding the ship; and, fearing lest they should fall into the quicksands, strake sail, and so were driven.
Luke	And we being exceedingly tossed with a tempest, the next [day] they lightened the ship;
Luke	And the third [day] we cast out with our own hands the tackling of the ship.
Luke	And when neither sun nor stars in many days appeared, and no small tempest lay on [us], all hope that we should be saved was then taken away.
Luke	But after long abstinence Paul stood forth in the midst of them, and said, Sirs, ye should have hearkened unto me, and not have loosed from Crete, and to have gained this harm and loss.
Luke	And now I exhort you to be of good cheer: for there shall be no loss of [any man’s] life among you, but of the ship.
Luke	For there stood by me this night the angel of God, whose I am, and whom I serve,
Luke	Saying, Fear not, Paul; thou must be brought before Caesar: and, lo, God hath given thee all them that sail with thee.
Luke	Wherefore, sirs, be of good cheer: for I believe God, that it shall be even as it was told me.
Luke	Howbeit we must be cast upon a certain island.
Luke	But when the fourteenth night was come, as we were driven up and down in Adria, about midnight the shipmen deemed that they drew near to some country;
Luke	And sounded, and found [it] twenty fathoms: and when they had gone a little further, they sounded again, and found [it] fifteen fathoms.
Luke	Then fearing lest we should have fallen upon rocks, they cast four anchors out of the stern, and wished for the day.
Luke	And as the shipmen were about to flee out of the ship, when they had let down the boat into the sea, under colour as though they would have cast anchors out of the foreship,
Luke	Paul said to the centurion and to the soldiers, Except these abide in the ship, ye cannot be saved.
Luke	Then the soldiers cut off the ropes of the boat, and let her fall off.
Luke	And while the day was coming on, Paul besought [them] all to take meat, saying, This day is the fourteenth day that ye have tarried and continued fasting, having taken nothing.
Luke	Wherefore I pray you to take [some] meat: for this is for your health: for there shall not an hair fall from the head of any of you.
Luke	And when he had thus spoken, he took bread, and gave thanks to God in presence of them all: and when he had broken [it], he began to eat.
Luke	Then were they all of good cheer, and they also took [some] meat.
Luke	And we were in all in the ship two hundred threescore and sixteen souls.
Luke	And when they had eaten enough, they lightened the ship, and cast out the wheat into the sea.
Luke	And when it was day, they knew not the land: but they discovered a certain creek with a shore, into the which they were minded, if it were possible, to thrust in the ship.
Luke	And when they had taken up the anchors, they committed [themselves] unto the sea, and loosed the rudder bands, and hoised up the mainsail to the wind, and made toward shore.
Luke	And falling into a place where two seas met, they ran the ship aground; and the forepart stuck fast, and remained unmoveable, but the hinder part was broken with the violence of the waves.
Luke	And the soldiers’ counsel was to kill the prisoners, lest any of them should swim out, and escape.
Luke	But the centurion, willing to save Paul, kept them from [their] purpose; and commanded that they which could swim should cast [themselves] first [into the sea], and get to land:
Luke	And the rest, some on boards, and some on [broken pieces] of the ship.
Luke	And so it came to pass, that they escaped all safe to land.
Luke	And when they were escaped, then they knew that the island was called Melita.
Luke	And the barbarous people shewed us no little kindness: for they kindled a fire, and received us every one, because of the present rain, and because of the cold.
Luke	And when Paul had gathered a bundle of sticks, and laid [them] on the fire, there came a viper out of the heat, and fastened on his hand.
Luke	And when the barbarians saw the [venomous] beast hang on his hand, they said among themselves, No doubt this man is a murderer, whom, though he hath escaped the sea, yet vengeance suffereth not to live.
Luke	And he shook off the beast into the fire, and felt no harm.
Luke	Howbeit they looked when he should have swollen, or fallen down dead suddenly: but after they had looked a great while, and saw no harm come to him, they changed their minds, and said that he was a god.
Luke	In the same quarters were possessions of the chief man of the island, whose name was Publius; who received us, and lodged us three days courteously.
Luke	And it came to pass, that the father of Publius lay sick of a fever and of a bloody flux: to whom Paul entered in, and prayed, and laid his hands on him, and healed him.
Luke	So when this was done, others also, which had diseases in the island, came, and were healed:
Luke	Who also honoured us with many honours; and when we departed, they laded [us] with such things as were necessary.
Luke	And after three months we departed in a ship of Alexandria, which had wintered in the isle, whose sign was Castor and Pollux.
Luke	And landing at Syracuse, we tarried [there] three days.
Luke	And from thence we fetched a compass, and came to Rhegium: and after one day the south wind blew, and we came the next day to Puteoli:
Luke	Where we found brethren, and were desired to tarry with them seven days: and so we went toward Rome.
Luke	And from thence, when the brethren heard of us, they came to meet us as far as Appii forum, and The three taverns: whom when Paul saw, he thanked God, and took courage.
Luke	And when we came to Rome, the centurion delivered the prisoners to the captain of the guard: but Paul was suffered to dwell by himself with a soldier that kept him.
Luke	And it came to pass, that after three days Paul called the chief of the Jews together: and when they were come together, he said unto them, Men [and] brethren, though I have committed nothing against the people, or customs of our fathers, yet was I delivered prisoner from Jerusalem into the hands of the Romans.
Luke	Who, when they had examined me, would have let [me] go, because there was no cause of death in me.
Luke	But when the Jews spake against [it], I was constrained to appeal unto Caesar; not that I had ought to accuse my nation of.
Luke	For this cause therefore have I called for you, to see [you], and to speak with [you]: because that for the hope of Israel I am bound with this chain.
Luke	And they said unto him, We neither received letters out of Judaea concerning thee, neither any of the brethren that came shewed or spake any harm of thee.
Luke	But we desire to hear of thee what thou thinkest: for as concerning this sect, we know that every where it is spoken against.
Luke	And when they had appointed him a day, there came many to him into [his] lodging; to whom he expounded and testified the kingdom of God, persuading them concerning Jesus, both out of the law of Moses, and [out of] the prophets, from morning till evening.
Luke	And some believed the things which were spoken, and some believed not.
Luke	And when they agreed not among themselves, they departed, after that Paul had spoken one word, Well spake the Holy Ghost by Esaias the prophet unto our fathers,
Luke	Saying, Go unto this people, and say, Hearing ye shall hear, and shall not understand; and seeing ye shall see, and not perceive:
Luke	For the heart of this people is waxed gross, and their ears are dull of hearing, and their eyes have they closed; lest they should see with [their] eyes, and hear with [their] ears, and understand with [their] heart, and should be converted, and I should heal them.
Luke	Be it known therefore unto you, that the salvation of God is sent unto the Gentiles, and [that] they will hear it.
Luke	And when he had said these words, the Jews departed, and had great reasoning among themselves.
Luke	And Paul dwelt two whole years in his own hired house, and received all that came in unto him,
Luke	Preaching the kingdom of God, and teaching those things which concern the Lord Jesus Christ, with all confidence, no man forbidding him.
John	Of the tribe of Zabulon [were] sealed twelve thousand.
John	Of the tribe of Joseph [were] sealed twelve thousand.
John	Of the tribe of Benjamin [were] sealed twelve thousand.
John	After this I beheld, and, lo, a great multitude, which no man could number, of all nations, and kindreds, and people, and tongues, stood before the throne, and before the Lamb, clothed with white robes, and palms in their hands;
John	And cried with a loud voice, saying, Salvation to our God which sitteth upon the throne, and unto the Lamb.
John	And all the angels stood round about the throne, and [about] the elders and the four beasts, and fell before the throne on their faces, and worshipped God,
John	Saying, Amen: Blessing, and glory, and wisdom, and thanksgiving, and honour, and power, and might, [be] unto our God for ever and ever.
John	Amen.
John	And one of the elders answered, saying unto me, What are these which are arrayed in white robes?
John	and whence came they?
John	And I said unto him, Sir, thou knowest.
John	And he said to me, These are they which came out of great tribulation, and have washed their robes, and made them white in the blood of the Lamb.
John	Therefore are they before the throne of God, and serve him day and night in his temple: and he that sitteth on the throne shall dwell among them.
John	They shall hunger no more, neither thirst any more; neither shall the sun light on them, nor any heat.
John	For the Lamb which is in the midst of the throne shall feed them, and shall lead them unto living fountains of waters: and God shall wipe away all tears from their eyes.
John	And when he had opened the seventh seal, there was silence in heaven about the space of half an hour.
John	And I saw the seven angels which stood before God; and to them were given seven trumpets.
John	And another angel came and stood at the altar, having a golden censer; and there was given unto him much incense, that he should offer [it] with the prayers of all saints upon the golden altar which was before the throne.
John	And the smoke of the incense, [which came] with the prayers of the saints, ascended up before God out of the angel’s hand.
John	And the angel took the censer, and filled it with fire of the altar, and cast [it] into the earth: and there were voices, and thunderings, and lightnings, and an earthquake.
John	And the seven angels which had the seven trumpets prepared themselves to sound.
John	The first angel sounded, and there followed hail and fire mingled with blood, and they were cast upon the earth: and the third part of trees was burnt up, and all green grass was burnt up.
John	And the second angel sounded, and as it were a great mountain burning with fire was cast into the sea: and the third part of the sea became blood;
John	And the third part of the creatures which were in the sea, and had life, died; and the third part of the ships were destroyed.
John	And the third angel sounded, and there fell a great star from heaven, burning as it were a lamp, and it fell upon the third part of the rivers, and upon the fountains of waters;
John	And the name of the star is called Wormwood: and the third part of the waters became wormwood; and many men died of the waters, because they were made bitter.
John	And the fourth angel sounded, and the third part of the sun was smitten, and the third part of the moon, and the third part of the stars; so as the third part of them was darkened, and the day shone not for a third part of it, and the night likewise.
John	And I beheld, and heard an angel flying through the midst of heaven, saying with a loud voice, Woe, woe, woe, to the inhabiters of the earth by reason of the other voices of the trumpet of the three angels, which are yet to sound!
John	And the fifth angel sounded, and I saw a star fall from heaven unto the earth: and to him was given the key of the bottomless pit.
John	And he opened the bottomless pit; and there arose a smoke out of the pit, as the smoke of a great furnace; and the sun and the air were darkened by reason of the smoke of the pit.
John	And there came out of the smoke locusts upon the earth: and unto them was given power, as the scorpions of the earth have power.
John	And it was commanded them that they should not hurt the grass of the earth, neither any green thing, neither any tree; but only those men which have not the seal of God in their foreheads.
John	And to them it was given that they should not kill them, but that they should be tormented five months: and their torment [was] as the torment of a scorpion, when he striketh a man.
John	And in those days shall men seek death, and shall not find it; and shall desire to die, and death shall flee from them.
John	And the shapes of the locusts [were] like unto horses prepared unto battle; and on their heads [were] as it were crowns like gold, and their faces [were] as the faces of men.
John	And they had hair as the hair of women, and their teeth were as [the teeth] of lions.
John	And they had breastplates, as it were breastplates of iron; and the sound of their wings [was] as the sound of chariots of many horses running to battle.
John	And they had tails like unto scorpions, and there were stings in their tails: and their power [was] to hurt men five months.
John	And they had a king over them, [which is] the angel of the bottomless pit, whose name in the Hebrew tongue [is] Abaddon, but in the Greek tongue hath [his] name Apollyon.
John	One woe is past; [and], behold, there come two woes more hereafter.
John	And the sixth angel sounded, and I heard a voice from the four horns of the golden altar which is before God,
John	Saying to the sixth angel which had the trumpet, Loose the four angels which are bound in the great river Euphrates.
John	And the four angels were loosed, which were prepared for an hour, and a day, and a month, and a year, for to slay the third part of men.
John	And the number of the army of the horsemen [were] two hundred thousand thousand: and I heard the number of them.
John	And thus I saw the horses in the vision, and them that sat on them, having breastplates of fire, and of jacinth, and brimstone: and the heads of the horses [were] as the heads of lions; and out of their mouths issued fire and smoke and brimstone.
John	By these three was the third part of men killed, by the fire, and by the smoke, and by the brimstone, which issued out of their mouths.
John	For their power is in their mouth, and in their tails: for their tails [were] like unto serpents, and had heads, and with them they do hurt.
John	And the rest of the men which were not killed by these plagues yet repented not of the works of their hands, that they should not worship devils, and idols of gold, and silver, and brass, and stone, and of wood: which neither can see, nor hear, nor walk:
John	Neither repented they of their murders, nor of their sorceries, nor of their fornication, nor of their thefts.
John	And I saw another mighty angel come down from heaven, clothed with a cloud: and a rainbow [was] upon his head, and his face [was] as it were the sun, and his feet as pillars of fire:
John	And he had in his hand a little book open: and he set his right foot upon the sea, and [his] left [foot] on the earth,
John	And cried with a loud voice, as [when] a lion roareth: and when he had cried, seven thunders uttered their voices.
John	And when the seven thunders had uttered their voices, I was about to write: and I heard a voice from heaven saying unto me, Seal up those things which the seven thunders uttered, and write them not.
John	And the angel which I saw stand upon the sea and upon the earth lifted up his hand to heaven,
John	And sware by him that liveth for ever and ever, who created heaven, and the things that therein are, and the earth, and the things that therein are, and the sea, and the things which are therein, that there should be time no longer:
John	But in the days of the voice of the seventh angel, when he shall begin to sound, the mystery of God should be finished, as he hath declared to his servants the prophets.
John	And the voice which I heard from heaven spake unto me again, and said, Go [and] take the little book which is open in the hand of the angel which standeth upon the sea and upon the earth.
John	And I went unto the angel, and said unto him, Give me the little book.
John	And he said unto me, Take [it], and eat it up; and it shall make thy belly bitter, but it shall be in thy mouth sweet as honey.
John	And I took the little book out of the angel’s hand, and ate it up; and it was in my mouth sweet as honey: and as soon as I had eaten it, my belly was bitter.
John	And he said unto me, Thou must prophesy again before many peoples, and nations, and tongues, and kings.
John	And there was given me a reed like unto a rod: and the angel stood, saying, Rise, and measure the temple of God, and the altar, and them that worship therein.
John	But the court which is without the temple leave out, and measure it not; for it is given unto the Gentiles: and the holy city shall they tread under foot forty [and] two months.
John	And I will give [power] unto my two witnesses, and they shall prophesy a thousand two hundred [and] threescore days, clothed in sackcloth.
John	These are the two olive trees, and the two candlesticks standing before the God of the earth.
John	And if any man will hurt them, fire proceedeth out of their mouth, and devoureth their enemies: and if any man will hurt them, he must in this manner be killed.
John	These have power to shut heaven, that it rain not in the days of their prophecy: and have power over waters to turn them to blood, and to smite the earth with all plagues, as often as they will.
John	And when they shall have finished their testimony, the beast that ascendeth out of the bottomless pit shall make war against them, and shall overcome them, and kill them.
John	And their dead bodies [shall lie] in the street of the great city, which spiritually is called Sodom and Egypt, where also our Lord was crucified.
John	And they of the people and kindreds and tongues and nations shall see their dead bodies three days and an half, and shall not suffer their dead bodies to be put in graves.
John	And they that dwell upon the earth shall rejoice over them, and make merry, and shall send gifts one to another; because these two prophets tormented them that dwelt on the earth.
John	And after three days and an half the Spirit of life from God entered into them, and they stood upon their feet; and great fear fell upon them which saw them.
John	And they heard a great voice from heaven saying unto them, Come up hither.
John	And they ascended up to heaven in a cloud; and their enemies beheld them.
John	And the same hour was there a great earthquake, and the tenth part of the city fell, and in the earthquake were slain of men seven thousand: and the remnant were affrighted, and gave glory to the God of heaven.
John	The second woe is past; [and], behold, the third woe cometh quickly.
John	And the seventh angel sounded; and there were great voices in heaven, saying, The kingdoms of this world are become [the kingdoms] of our Lord, and of his Christ; and he shall reign for ever and ever.
John	And the four and twenty elders, which sat before God on their seats, fell upon their faces, and worshipped God,
John	Saying, We give thee thanks, O Lord God Almighty, which art, and wast, and art to come; because thou hast taken to thee thy great power, and hast reigned.
John	And the nations were angry, and thy wrath is come, and the time of the dead, that they should be judged, and that thou shouldest give reward unto thy servants the prophets, and to the saints, and them that fear thy name, small and great; and shouldest destroy them which destroy the earth.
John	And the temple of God was opened in heaven, and there was seen in his temple the ark of his testament: and there were lightnings, and voices, and thunderings, and an earthquake, and great hail.
John	And there appeared a great wonder in heaven; a woman clothed with the sun, and the moon under her feet, and upon her head a crown of twelve stars:
John	And she being with child cried, travailing in birth, and pained to be delivered.
John	And there appeared another wonder in heaven; and behold a great red dragon, having seven heads and ten horns, and seven crowns upon his heads.
John	And his tail drew the third part of the stars of heaven, and did cast them to the earth: and the dragon stood before the woman which was ready to be delivered, for to devour her child as soon as it was born.
John	And she brought forth a man child, who was to rule all nations with a rod of iron: and her child was caught up unto God, and [to] his throne.
John	And the woman fled into the wilderness, where she hath a place prepared of God, that they should feed her there a thousand two hundred [and] threescore days.
John	And there was war in heaven: Michael and his angels fought against the dragon; and the dragon fought and his angels,
John	And prevailed not; neither was their place found any more in heaven.
John	And the great dragon was cast out, that old serpent, called the Devil, and Satan, which deceiveth the whole world: he was cast out into the earth, and his angels were cast out with him.
John	And I heard a loud voice saying in heaven, Now is come salvation, and strength, and the kingdom of our God, and the power of his Christ: for the accuser of our brethren is cast down, which accused them before our God day and night.
John	And they overcame him by the blood of the Lamb, and by the word of their testimony; and they loved not their lives unto the death.
John	Therefore rejoice, [ye] heavens, and ye that dwell in them.
John	Woe to the inhabiters of the earth and of the sea!
John	for the devil is come down unto you, having great wrath, because he knoweth that he hath but a short time.
John	And when the dragon saw that he was cast unto the earth, he persecuted the woman which brought forth the man [child].
John	And to the woman were given two wings of a great eagle, that she might fly into the wilderness, into her place, where she is nourished for a time, and times, and half a time, from the face of the serpent.
John	And the serpent cast out of his mouth water as a flood after the woman, that he might cause her to be carried away of the flood.
John	And the earth helped the woman, and the earth opened her mouth, and swallowed up the flood which the dragon cast out of his mouth.
John	And the dragon was wroth with the woman, and went to make war with the remnant of her seed, which keep the commandments of God, and have the testimony of Jesus Christ.
John	And I stood upon the sand of the sea, and saw a beast rise up out of the sea, having seven heads and ten horns, and upon his horns ten crowns, and upon his heads the name of blasphemy.
John	And the beast which I saw was like unto a leopard, and his feet were as [the feet] of a bear, and his mouth as the mouth of a lion: and the dragon gave him his power, and his seat, and great authority.
John	And I saw one of his heads as it were wounded to death; and his deadly wound was healed: and all the world wondered after the beast.
John	And they worshipped the dragon which gave power unto the beast: and they worshipped the beast, saying, Who [is] like unto the beast?
John	who is able to make war with him?
John	And there was given unto him a mouth speaking great things and blasphemies; and power was given unto him to continue forty [and] two months.
John	And he opened his mouth in blasphemy against God, to blaspheme his name, and his tabernacle, and them that dwell in heaven.
John	And it was given unto him to make war with the saints, and to overcome them: and power was given him over all kindreds, and tongues, and nations.
John	And all that dwell upon the earth shall worship him, whose names are not written in the book of life of the Lamb slain from the foundation of the world.
John	If any man have an ear, let him hear.
John	He that leadeth into captivity shall go into captivity: he that killeth with the sword must be killed with the sword.
John	Here is the patience and the faith of the saints.
John	And I beheld another beast coming up out of the earth; and he had two horns like a lamb, and he spake as a dragon.
John	And he exerciseth all the power of the first beast before him, and causeth the earth and them which dwell therein to worship the first beast, whose deadly wound was healed.
John	And he doeth great wonders, so that he maketh fire come down from heaven on the earth in the sight of men,
John	And deceiveth them that dwell on the earth by [the means of] those miracles which he had power to do in the sight of the beast; saying to them that dwell on the earth, that they should make an image to the beast, which had the wound by a sword, and did live.
John	And he had power to give life unto the image of the beast, that the image of the beast should both speak, and cause that as many as would not worship the image of the beast should be killed.
John	And he causeth all, both small and great, rich and poor, free and bond, to receive a mark in their right hand, or in their foreheads:
John	And that no man might buy or sell, save he that had the mark, or the name of the beast, or the number of his name.
John	Here is wisdom.
John	Let him that hath understanding count the number of the beast: for it is the number of a man; and his number [is] Six hundred threescore [and] six.
John	And I looked, and, lo, a Lamb stood on the mount Sion, and with him an hundred forty [and] four thousand, having his Father’s name written in their foreheads.
John	And I heard a voice from heaven, as the voice of many waters, and as the voice of a great thunder: and I heard the voice of harpers harping with their harps:
John	And they sung as it were a new song before the throne, and before the four beasts, and the elders: and no man could learn that song but the hundred [and] forty [and] four thousand, which were redeemed from the earth.
John	These are they which were not defiled with women; for they are virgins.
John	These are they which follow the Lamb whithersoever he goeth.
John	These were redeemed from among men, [being] the firstfruits unto God and to the Lamb.
John	And in their mouth was found no guile: for they are without fault before the throne of God.
John	And I saw another angel fly in the midst of heaven, having the everlasting gospel to preach unto them that dwell on the earth, and to every nation, and kindred, and tongue, and people,
John	Saying with a loud voice, Fear God, and give glory to him; for the hour of his judgment is come: and worship him that made heaven, and earth, and the sea, and the fountains of waters.
John	And there followed another angel, saying, Babylon is fallen, is fallen, that great city, because she made all nations drink of the wine of the wrath of her fornication.
John	And the third angel followed them, saying with a loud voice, If any man worship the beast and his image, and receive [his] mark in his forehead, or in his hand,
John	The same shall drink of the wine of the wrath of God, which is poured out without mixture into the cup of his indignation; and he shall be tormented with fire and brimstone in the presence of the holy angels, and in the presence of the Lamb:
John	And the smoke of their torment ascendeth up for ever and ever: and they have no rest day nor night, who worship the beast and his image, and whosoever receiveth the mark of his name.
John	Here is the patience of the saints: here [are] they that keep the commandments of God, and the faith of Jesus.
John	And I heard a voice from heaven saying unto me, Write, Blessed [are] the dead which die in the Lord from henceforth: Yea, saith the Spirit, that they may rest from their labours; and their works do follow them.
John	And I looked, and behold a white cloud, and upon the cloud [one] sat like unto the Son of man, having on his head a golden crown, and in his hand a sharp sickle.
John	And another angel came out of the temple, crying with a loud voice to him that sat on the cloud, Thrust in thy sickle, and reap: for the time is come for thee to reap; for the harvest of the earth is ripe.
John	And he that sat on the cloud thrust in his sickle on the earth; and the earth was reaped.
John	And another angel came out of the temple which is in heaven, he also having a sharp sickle.
John	And another angel came out from the altar, which had power over fire; and cried with a loud cry to him that had the sharp sickle, saying, Thrust in thy sharp sickle, and gather the clusters of the vine of the earth; for her grapes are fully ripe.
John	And the angel thrust in his sickle into the earth, and gathered the vine of the earth, and cast [it] into the great winepress of the wrath of God.
John	And the winepress was trodden without the city, and blood came out of the winepress, even unto the horse bridles, by the space of a thousand [and] six hundred furlongs.
John	And I saw another sign in heaven, great and marvellous, seven angels having the seven last plagues; for in them is filled up the wrath of God.
John	And I saw as it were a sea of glass mingled with fire: and them that had gotten the victory over the beast, and over his image, and over his mark, [and] over the number of his name, stand on the sea of glass, having the harps of God.
John	And they sing the song of Moses the servant of God, and the song of the Lamb, saying, Great and marvellous [are] thy works, Lord God Almighty; just and true [are] thy ways, thou King of saints.
John	Who shall not fear thee, O Lord, and glorify thy name?
John	for [thou] only [art] holy: for all nations shall come and worship before thee; for thy judgments are made manifest.
John	And after that I looked, and, behold, the temple of the tabernacle of the testimony in heaven was opened:
John	And the seven angels came out of the temple, having the seven plagues, clothed in pure and white linen, and having their breasts girded with golden girdles.
John	And one of the four beasts gave unto the seven angels seven golden vials full of the wrath of God, who liveth for ever and ever.
John	And the temple was filled with smoke from the glory of God, and from his power; and no man was able to enter into the temple, till the seven plagues of the seven angels were fulfilled.
John	And I heard a great voice out of the temple saying to the seven angels, Go your ways, and pour out the vials of the wrath of God upon the earth.
John	And the first went, and poured out his vial upon the earth; and there fell a noisome and grievous sore upon the men which had the mark of the beast, and [upon] them which worshipped his image.
John	And the second angel poured out his vial upon the sea; and it became as the blood of a dead [man]: and every living soul died in the sea.
John	And the third angel poured out his vial upon the rivers and fountains of waters; and they became blood.
John	And I heard the angel of the waters say, Thou art righteous, O Lord, which art, and wast, and shalt be, because thou hast judged thus.
John	For they have shed the blood of saints and prophets, and thou hast given them blood to drink; for they are worthy.
John	And I heard another out of the altar say, Even so, Lord God Almighty, true and righteous [are] thy judgments.
John	And the fourth angel poured out his vial upon the sun; and power was given unto him to scorch men with fire.
John	And men were scorched with great heat, and blasphemed the name of God, which hath power over these plagues: and they repented not to give him glory.
John	And the fifth angel poured out his vial upon the seat of the beast; and his kingdom was full of darkness; and they gnawed their tongues for pain,
John	And blasphemed the God of heaven because of their pains and their sores, and repented not of their deeds.
John	And the sixth angel poured out his vial upon the great river Euphrates; and the water thereof was dried up, that the way of the kings of the east might be prepared.
John	And I saw three unclean spirits like frogs [come] out of the mouth of the dragon, and out of the mouth of the beast, and out of the mouth of the false prophet.
John	For they are the spirits of devils, working miracles, [which] go forth unto the kings of the earth and of the whole world, to gather them to the battle of that great day of God Almighty.
John	Behold, I come as a thief.
John	Blessed [is] he that watcheth, and keepeth his garments, lest he walk naked, and they see his shame.
John	And he gathered them together into a place called in the Hebrew tongue Armageddon.
John	And the seventh angel poured out his vial into the air; and there came a great voice out of the temple of heaven, from the throne, saying, It is done.
John	And there were voices, and thunders, and lightnings; and there was a great earthquake, such as was not since men were upon the earth, so mighty an earthquake, [and] so great.
John	And the great city was divided into three parts, and the cities of the nations fell: and great Babylon came in remembrance before God, to give unto her the cup of the wine of the fierceness of his wrath.
John	And every island fled away, and the mountains were not found.
John	And there fell upon men a great hail out of heaven, [every stone] about the weight of a talent: and men blasphemed God because of the plague of the hail; for the plague thereof was exceeding great.
John	And there came one of the seven angels which had the seven vials, and talked with me, saying unto me, Come hither; I will shew unto thee the judgment of the great whore that sitteth upon many waters:
John	With whom the kings of the earth have committed fornication, and the inhabitants of the earth have been made drunk with the wine of her fornication.
John	So he carried me away in the spirit into the wilderness: and I saw a woman sit upon a scarlet coloured beast, full of names of blasphemy, having seven heads and ten horns.
John	And the woman was arrayed in purple and scarlet colour, and decked with gold and precious stones and pearls, having a golden cup in her hand full of abominations and filthiness of her fornication:
John	And upon her forehead [was] a name written, MYSTERY, BABYLON THE GREAT, THE MOTHER OF HARLOTS AND ABOMINATIONS OF THE EARTH.
John	And I saw the woman drunken with the blood of the saints, and with the blood of the martyrs of Jesus: and when I saw her, I wondered with great admiration.
John	And the angel said unto me, Wherefore didst thou marvel?
John	I will tell thee the mystery of the woman, and of the beast that carrieth her, which hath the seven heads and ten horns.
John	The beast that thou sawest was, and is not; and shall ascend out of the bottomless pit, and go into perdition: and they that dwell on the earth shall wonder, whose names were not written in the book of life from the foundation of the world, when they behold the beast that was, and is not, and yet is.
John	And here [is] the mind which hath wisdom.
John	The seven heads are seven mountains, on which the woman sitteth.
John	And there are seven kings: five are fallen, and one is, [and] the other is not yet come; and when he cometh, he must continue a short space.
John	And the beast that was, and is not, even he is the eighth, and is of the seven, and goeth into perdition.
John	And the ten horns which thou sawest are ten kings, which have received no kingdom as yet; but receive power as kings one hour with the beast.
John	These have one mind, and shall give their power and strength unto the beast.
John	These shall make war with the Lamb, and the Lamb shall overcome them: for he is Lord of lords, and King of kings: and they that are with him [are] called, and chosen, and faithful.
John	And he saith unto me, The waters which thou sawest, where the whore sitteth, are peoples, and multitudes, and nations, and tongues.
John	And the ten horns which thou sawest upon the beast, these shall hate the whore, and shall make her desolate and naked, and shall eat her flesh, and burn her with fire.
John	For God hath put in their hearts to fulfil his will, and to agree, and give their kingdom unto the beast, until the words of God shall be fulfilled.
John	And the woman which thou sawest is that great city, which reigneth over the kings of the earth.
John	And after these things I saw another angel come down from heaven, having great power; and the earth was lightened with his glory.
John	And he cried mightily with a strong voice, saying, Babylon the great is fallen, is fallen, and is become the habitation of devils, and the hold of every foul spirit, and a cage of every unclean and hateful bird.
John	For all nations have drunk of the wine of the wrath of her fornication, and the kings of the earth have committed fornication with her, and the merchants of the earth are waxed rich through the abundance of her delicacies.
John	And I heard another voice from heaven, saying, Come out of her, my people, that ye be not partakers of her sins, and that ye receive not of her plagues.
John	For her sins have reached unto heaven, and God hath remembered her iniquities.
John	Reward her even as she rewarded you, and double unto her double according to her works: in the cup which she hath filled fill to her double.
John	How much she hath glorified herself, and lived deliciously, so much torment and sorrow give her: for she saith in her heart, I sit a queen, and am no widow, and shall see no sorrow.
John	Therefore shall her plagues come in one day, death, and mourning, and famine; and she shall be utterly burned with fire: for strong [is] the Lord God who judgeth her.
John	And the kings of the earth, who have committed fornication and lived deliciously with her, shall bewail her, and lament for her, when they shall see the smoke of her burning,
John	Standing afar off for the fear of her torment, saying, Alas, alas, that great city Babylon, that mighty city!
John	for in one hour is thy judgment come.
John	And the merchants of the earth shall weep and mourn over her; for no man buyeth their merchandise any more:
John	The merchandise of gold, and silver, and precious stones, and of pearls, and fine linen, and purple, and silk, and scarlet, and all thyine wood, and all manner vessels of ivory, and all manner vessels of most precious wood, and of brass, and iron, and marble,
John	And cinnamon, and odours, and ointments, and frankincense, and wine, and oil, and fine flour, and wheat, and beasts, and sheep, and horses, and chariots, and slaves, and souls of men.
John	And the fruits that thy soul lusted after are departed from thee, and all things which were dainty and goodly are departed from thee, and thou shalt find them no more at all.
John	The merchants of these things, which were made rich by her, shall stand afar off for the fear of her torment, weeping and wailing,
John	And saying, Alas, alas, that great city, that was clothed in fine linen, and purple, and scarlet, and decked with gold, and precious stones, and pearls!
John	For in one hour so great riches is come to nought.
John	And every shipmaster, and all the company in ships, and sailors, and as many as trade by sea, stood afar off,
John	And cried when they saw the smoke of her burning, saying, What [city is] like unto this great city!
John	And they cast dust on their heads, and cried, weeping and wailing, saying, Alas, alas, that great city, wherein were made rich all that had ships in the sea by reason of her costliness!
John	for in one hour is she made desolate.
John	Rejoice over her, [thou] heaven, and [ye] holy apostles and prophets; for God hath avenged you on her.
John	And a mighty angel took up a stone like a great millstone, and cast [it] into the sea, saying, Thus with violence shall that great city Babylon be thrown down, and shall be found no more at all.
John	And the voice of harpers, and musicians, and of pipers, and trumpeters, shall be heard no more at all in thee; and no craftsman, of whatsoever craft [he be], shall be found any more in thee; and the sound of a millstone shall be heard no more at all in thee;
John	And the light of a candle shall shine no more at all in thee; and the voice of the bridegroom and of the bride shall be heard no more at all in thee: for thy merchants were the great men of the earth; for by thy sorceries were all nations deceived.
John	And in her was found the blood of prophets, and of saints, and of all that were slain upon the earth.
John	And after these things I heard a great voice of much people in heaven, saying, Alleluia; Salvation, and glory, and honour, and power, unto the Lord our God:
